"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",9320,4720,5640,10480,4960,4400,4320,15760,4400,18880,4160,7440,8840,4360,3440,4560,4560,5800,5360,7280,3760,8160,23760,29160
"B",16680,40640,27520,66200,81960,110000,73720,38080,55080,62240,86560,65720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13280
"C",3360,6280,5800,8240,6560,12920,9880,7560,7400,12840,6560,11560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5640
"D",5880,6280,5040,5560,5960,8320,13120,2880,6000,5640,4600,4440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200
"E",3920,4600,3480,3520,3040,7120,6680,3000,4960,3640,5720,4280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2760
"F",5720,4960,3480,3560,5040,4800,6640,3000,3840,5080,2680,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000
"G",4960,4880,2960,3840,3720,4200,4200,3640,2240,4600,3200,3680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680
"H",2720,6280,5120,5840,4960,4680,5200,6800,5040,4440,4200,6040,12920,3600,5360,5680,4160,4280,6240,4160,4760,7440,4400,3120
"I",5320,8080,4000,3040,2800,3760,5440,5680,3840,4600,4720,3360,4040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3760
"J",3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800
"K",5320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600
"L",5640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4600
"M",8440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6760
"N",6040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9200
"O",4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5040
"P",67960,9760,6880,6920,6400,4280,5240,4560,4600,4960,2880,4840,4400,3560,2240,4560,3840,7840,2720,2600,5560,9320,5720,114400
