"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",52,12493,13425,13135,12924,12658,13208,13503,13967,14270,12942,13040,13696,12888,12829,13963,12199,13397,13322,12445,11375,12225,12857,12435
"B",85,12591,12580,12591,12412,11934,12708,13085,12999,12025,12421,12427,12152,12658,13026,12779,12718,12600,12399,11335,12067,11539,11965,12421
"C",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12681,13457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12025
"D",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11548,11318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12448
"E",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12716,12398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12531
"F",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11926,11962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11841
"G",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12827,12022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12658
"H",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11919,12521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12267
"I",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11830,12145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13329
"J",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11154,11051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12412
"K",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12332,12450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12930
"L",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10585,10961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12392
"M",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,11702,11163,11581,11511,NA,NA,NA,NA,NA,NA,NA,NA,NA,12510
"N",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11445,11574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12855
"O",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11588,12719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11636
"P",49,11937,12691,12345,11720,12291,12894,12050,13024,13011,12241,12896,11993,12286,12589,13233,13954,12812,12662,11859,12164,12178,12054,12351
