"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",31,6212,6146,6121,6226,6186,6109,6220,6165,6214,6195,6273,6207,6212,6108,6266,6242,6194,6170,6143,6175,6223,6127,6172
"B",32,6124,6259,6214,6157,6159,6198,6140,6240,6107,6260,6181,6224,6276,6235,6283,6113,6116,6280,6206,6149,6242,6237,6288
"C",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169,6180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6142
"D",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6132,6219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6229
"E",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6283,6196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6160
"F",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6220,6235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6116
"G",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6283,6101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6199
"H",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6227,6171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6277
"I",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6101,6265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6122
"J",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6167,6163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6199
"K",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6239,6250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6172
"L",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6198,6102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6131
"M",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,6131,6260,6105,6105,NA,NA,NA,NA,NA,NA,NA,NA,NA,6108
"N",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6207,6265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6206
"O",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6181,6218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6282
"P",29,6236,6161,6272,6284,6205,6286,6202,6231,6239,6119,6280,6211,6278,6201,6182,6263,6153,6181,6168,6220,6166,6176,6124
