"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",85,17437,16176,17404,15383,16364,17381,16805,17824,16378,16984,17011,16314,17109,16899,16929,16855,17095,16817,17328,17116,17759,16060,16173
"B",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17234
"C",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16245
"D",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17519
"E",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17209
"F",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16111
"G",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17407
"H",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16666
"I",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16265
"J",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15784
"K",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17723
"L",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16476,17777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17751
"M",104,16813,17267,16713,17170,15901,17718,16982,15569,15803,16417,16455,15702,16272,16886,16796,17124,15644,15856,17611,16914,16186,17120,15840
"N",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16736,17673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16673
"O",97,4636,12405,14674,15156,17602,17551,16082,17657,17175,17135,17760,16749,17135,16531,16951,16653,16319,16515,14760,14408,11010,2272,16973
"P",48,16199,17659,15787,17401,15770,16648,15757,16699,17033,17411,15779,16440,16087,16964,16145,16876,15974,16496,17613,15800,17686,16648,16165
