"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",94,16256,17194,17992,18092,19217,18875,19244,18949,19614,19481,20962,19556,19785,19670,18719,19761,19332,19627,19417,19528,18968,17822,17237
"B",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18549
"C",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18540
"D",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18541
"E",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18843
"F",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18524
"G",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19175
"H",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19241
"I",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20020
"J",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19444
"K",86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19162
"L",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20394,20697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19002
"M",63,19474,18695,19613,19607,19916,19921,19783,20327,20049,19616,20625,20204,20072,20004,19800,19620,20774,18903,19580,20363,20005,18704,17861
"N",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19362,19468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18044
"O",95,6805,4325,6216,9905,12879,16546,18034,19454,18958,19653,19548,19797,18797,19405,19365,19100,14245,13086,8859,5251,3342,6746,17361
"P",79,17297,18899,18053,18806,18556,19030,19682,20322,18643,19637,18617,19236,18599,20611,19860,19507,19872,18691,18835,18583,18534,17831,17866
